Order ID,Order Date,Customer ID,Country,State,Product ID,Product Name,Sales Channel,Quantity,Price,Profit,Revenue,Region 
IN-2024-66825,15/08/2024,LX-83344,United States,Illinois,OFF-JA-626858,Jackets,Pop-ups & Events,3,102.9,62.79,308.7,Midwest
IN-2022-36640,27/12/2022,AC-36836,United States,Indiana,OFF-SN-866618,Sneakers,Online Store,1,83.85,26.2,83.85,Midwest
IN-2023-14745,30/12/2023,SI-13455,United States,Iowa,OFF-JA-556584,Jackets,Retail Stores,3,103.81,122.72,311.43,Midwest
IN-2022-85997,17/06/2022,DJ-13176,United States,Kansas,OFF-TA-416861,Tank Tops,Online Store,5,19.69,25.13,98.45,Midwest
IN-2023-81766,24/08/2023,KY-61284,United States,Kentucky,OFF-SP-408003,Sports Bras,Online Store,1,29.64,7.26,29.64,South
IN-2022-44594,01/01/2022,SK-75073,United States,Louisiana,OFF-LE-564811,Leggings,Online Store,1,39.65,9.74,39.65,South
IN-2024-97680,12/09/2024,UJ-37637,United States,Maine,OFF-BA-527884,Backpacks,Marketplaces,3,73.13,69.81,219.39,Northeast
IN-2024-17688,21/03/2024,MZ-99935,United States,Maryland,OFF-YO-226477,Yoga Mats,Marketplaces,3,50.7,56.1,152.1,South
IN-2024-91068,06/10/2024,FM-80084,United States,Massachusetts,OFF-SP-873845,Sports Bras,Online Store,3,29.47,26.26,88.41,Northeast
IN-2022-17994,04/06/2022,BV-20903,United States,Michigan,OFF-SH-650552,Shirts,Marketplaces,4,25.59,31.47,102.36,Midwest
IN-2022-97650,26/06/2022,WD-55062,United States,Minnesota,OFF-SP-102553,Sports Bras,Pop-ups & Events,1,30.74,10.92,30.74,Midwest
IN-2024-83821,03/08/2024,UX-47992,United States,Mississippi,OFF-JA-204729,Jackets,Retail Stores,1,102.85,34.46,102.85,South
IN-2023-83261,17/06/2023,JP-70464,United States,Missouri,OFF-JA-332995,Jackets,Marketplaces,3,104.7,68.92,314.1,Midwest
IN-2023-26901,11/02/2023,GM-35129,United States,Montana,OFF-LE-997585,Leggings,Online Store,1,41.05,10.67,41.05,West
IN-2023-14127,17/05/2023,AP-76125,United States,Nebraska,OFF-YO-739603,Yoga Mats,Online Store,1,51.6,17.62,51.6,Midwest
IN-2024-48562,03/06/2024,ZF-29545,United States,Nevada,OFF-SH-595278,Shirts,Retail Stores,4,24.73,19.92,98.92,West
IN-2022-45368,14/12/2022,ZT-22934,United States,New Hampshire,OFF-SH-161954,Shirts,Retail Stores,4,24.92,34.53,99.68,Northeast
IN-2023-66616,03/03/2023,LI-51319,United States,New Jersey,OFF-YO-930393,Yoga Mats,Pop-ups & Events,3,51.02,55.58,153.06,Northeast
IN-2023-96355,25/04/2023,WV-85789,United States,New Mexico,OFF-JA-156053,Jackets,Pop-ups & Events,1,98.51,27.28,98.51,West
IN-2023-50359,04/01/2023,UQ-56213,United States,New York,OFF-SN-960065,Sneakers,Retail Stores,4,80.7,77.26,322.8,Northeast
IN-2023-15164,08/06/2023,OE-84012,United States,North Carolina,OFF-JA-732155,Jackets,Marketplaces,3,102.19,116.19,306.57,South
IN-2022-59739,24/01/2022,BO-65197,United States,North Dakota,OFF-SH-743018,Shirts,Pop-ups & Events,5,24.84,36.33,124.2,Midwest
IN-2023-68447,01/12/2023,ZN-27370,United States,Ohio,OFF-SN-790618,Sneakers,Retail Stores,5,83.29,120.06,416.45,Midwest
IN-2024-29985,16/02/2024,DF-45918,United States,Oklahoma,OFF-BA-766283,Backpacks,Online Store,3,68.46,74.61,205.38,South
IN-2022-42716,23/05/2022,HA-59185,United States,Oregon,OFF-SH-749732,Shirts,Online Store,1,25.97,6.44,25.97,West
IN-2024-53065,20/10/2024,LF-61688,United States,Pennsylvania,OFF-YO-711371,Yoga Mats,Online Store,1,52.29,16.46,52.29,Northeast
IN-2022-82601,17/12/2022,AD-53789,United States,Rhode Island,OFF-SH-537921,Shirts,Marketplaces,2,26.03,14.73,52.06,Northeast
IN-2022-57412,27/06/2022,NG-74175,United States,South Carolina,OFF-SN-656391,Sneakers,Pop-ups & Events,5,78.98,109.44,394.9,South
IN-2022-49873,31/03/2022,UR-31103,United States,South Dakota,OFF-BA-541305,Backpacks,Marketplaces,1,71.36,14.68,71.36,Midwest
IN-2022-13334,17/04/2022,IY-39868,United States,Tennessee,OFF-SP-223479,Sports Bras,Retail Stores,5,31.43,62.03,157.15,South
IN-2023-45674,23/04/2023,IO-80575,United States,Texas,OFF-SN-939328,Sneakers,Retail Stores,2,78.69,62.09,157.38,South
IN-2024-26544,19/07/2024,IZ-81812,United States,Utah,OFF-SN-868471,Sneakers,Marketplaces,3,83.85,86.87,251.55,West
IN-2022-84485,19/06/2022,ZV-71143,United States,Vermont,OFF-SO-249011,Socks,Marketplaces,5,10.3,16.25,51.5,Northeast
IN-2023-52493,04/12/2023,VI-31391,United States,Virginia,OFF-SO-285461,Socks,Online Store,1,9.8,3.79,9.8,South
IN-2023-31267,26/09/2023,DR-74821,United States,Washington,OFF-YO-617736,Yoga Mats,Pop-ups & Events,2,51.62,38.52,103.24,West
IN-2022-61006,19/11/2022,UV-68336,United States,West Virginia,OFF-JA-668187,Jackets,Online Store,4,101.95,97.97,407.8,South
IN-2022-42268,11/05/2022,HT-30906,United States,Wisconsin,OFF-SP-842195,Sports Bras,Retail Stores,2,29.18,15.97,58.36,Midwest
IN-2022-71655,07/02/2022,YR-98956,United States,Wyoming,OFF-SH-607530,Shirts,Pop-ups & Events,1,26.13,9.33,26.13,West
IN-2024-88990,09/12/2024,OB-46429,United States,Alabama,OFF-YO-112153,Yoga Mats,Pop-ups & Events,5,49.18,89.55,245.9,South
IN-2022-84034,17/10/2022,VC-81733,United States,District of Columbia,OFF-TA-141822,Tank Tops,Retail Stores,5,20.13,29.41,100.65,West
IN-2024-18740,15/09/2024,ET-54074,United States,Arizona,OFF-BA-980456,Backpacks,Pop-ups & Events,2,68.17,35.3,136.34,West
IN-2023-45788,08/12/2023,XB-88474,United States,Arkansas,OFF-LE-676946,Leggings,Pop-ups & Events,2,41.64,19.87,83.28,South
IN-2024-15111,24/03/2024,LA-15909,United States,California,OFF-JA-652435,Jackets,Retail Stores,4,104.47,121.43,417.88,West
IN-2024-53813,04/08/2024,TU-64163,United States,Colorado,OFF-JA-695403,Jackets,Retail Stores,2,104.53,43.17,209.06,West
IN-2024-50407,12/04/2024,MJ-58157,United States,Connecticut,OFF-SP-591449,Sports Bras,Online Store,5,29.17,29.71,145.85,Northeast
IN-2024-60421,09/02/2024,MB-42026,United States,Delaware,OFF-SP-641827,Sports Bras,Marketplaces,3,31.4,35.39,94.2,South
IN-2022-32250,28/11/2022,AV-28632,United States,Florida,OFF-TA-133584,Tank Tops,Pop-ups & Events,5,20.89,40.29,104.45,South
IN-2022-13151,19/09/2022,HC-40402,United States,Georgia,OFF-TA-343549,Tank Tops,Online Store,3,20.6,19.49,61.8,South
IN-2022-91819,28/08/2022,BG-46954,United States,Hawaii,OFF-LE-187602,Leggings,Marketplaces,5,40.27,74.31,201.35,West
IN-2023-92633,30/07/2023,RN-16654,United States,Idaho,OFF-TA-926514,Tank Tops,Online Store,4,20.23,27.98,80.92,West
IN-2023-79141,30/04/2023,IW-86946,United States,Illinois,OFF-SN-975850,Sneakers,Online Store,3,83.01,63.72,249.03,Midwest
IN-2024-85605,13/12/2024,FN-38467,United States,Indiana,OFF-JA-598513,Jackets,Marketplaces,4,100.68,157.46,402.72,Midwest
IN-2022-51409,15/02/2022,YL-98336,United States,Iowa,OFF-BA-818044,Backpacks,Marketplaces,3,68.56,69.07,205.68,Midwest
IN-2022-22171,03/07/2022,WQ-77133,United States,Kansas,OFF-YO-167168,Yoga Mats,Online Store,1,50.77,11.75,50.77,Midwest
IN-2023-41775,17/10/2023,CT-37480,United States,Kentucky,OFF-TA-198978,Tank Tops,Retail Stores,3,20.24,14.03,60.72,South
IN-2023-10748,04/02/2023,RB-27310,United States,Louisiana,OFF-JA-942031,Jackets,Marketplaces,4,102.79,146.65,411.16,South
IN-2024-88213,22/02/2024,OE-65684,United States,Maine,OFF-SP-386421,Sports Bras,Marketplaces,5,30.77,56.99,153.85,Northeast
IN-2024-82631,19/07/2024,SU-60486,United States,Maryland,OFF-LE-865617,Leggings,Pop-ups & Events,3,39.22,43.9,117.66,South
IN-2024-68027,09/05/2024,OB-54526,United States,Massachusetts,OFF-SH-872796,Shirts,Online Store,5,25.29,44.4,126.45,Northeast
IN-2024-90348,21/07/2024,LE-24394,United States,Michigan,OFF-SN-898238,Sneakers,Marketplaces,2,77.9,36.61,155.8,Midwest
IN-2022-46778,22/11/2022,ZJ-67555,United States,Minnesota,OFF-YO-936802,Yoga Mats,Marketplaces,1,52.47,20.03,52.47,Midwest
IN-2023-65779,03/11/2023,TH-43634,United States,Mississippi,OFF-SN-947347,Sneakers,Online Store,1,81.49,26.61,81.49,South
IN-2022-99649,03/07/2022,GI-15309,United States,Missouri,OFF-SO-601816,Socks,Retail Stores,1,9.84,3.54,9.84,Midwest
IN-2022-10363,15/02/2022,VD-76944,United States,Montana,OFF-BA-324898,Backpacks,Marketplaces,3,68.59,68.82,205.77,West
IN-2023-18277,17/08/2023,GE-16299,United States,Nebraska,OFF-LE-979556,Leggings,Online Store,2,39.53,17.28,79.06,Midwest
IN-2024-67320,01/05/2024,DB-24585,United States,Nevada,OFF-SN-669557,Sneakers,Marketplaces,5,77.7,134.86,388.5,West
IN-2023-49343,01/10/2023,OI-82455,United States,New Hampshire,OFF-LE-471048,Leggings,Pop-ups & Events,1,39.01,11.67,39.01,Northeast
IN-2023-11775,07/04/2023,TP-60566,United States,New Jersey,OFF-SH-107907,Shirts,Online Store,3,24.93,26.12,74.79,Northeast
IN-2022-26841,19/12/2022,TZ-94899,United States,New Mexico,OFF-BA-314809,Backpacks,Online Store,1,72.93,16.62,72.93,West
IN-2024-24538,07/09/2024,NN-57522,United States,New York,OFF-SP-906341,Sports Bras,Pop-ups & Events,4,31.14,44.68,124.56,Northeast
IN-2022-99007,09/05/2022,PS-19297,United States,North Carolina,OFF-YO-895136,Yoga Mats,Retail Stores,3,49.15,38.47,147.45,South
IN-2024-74267,28/07/2024,LH-29512,United States,North Dakota,OFF-SO-224980,Socks,Retail Stores,2,10.08,7.31,20.16,Midwest
IN-2024-15683,09/11/2024,HT-91242,United States,Ohio,OFF-YO-811643,Yoga Mats,Marketplaces,4,51.61,78.41,206.44,Midwest
IN-2023-45390,20/04/2023,TJ-11701,United States,Oklahoma,OFF-BA-675627,Backpacks,Pop-ups & Events,1,68.96,20.29,68.96,South
IN-2024-30508,04/01/2024,GG-95471,United States,Oregon,OFF-SH-943520,Shirts,Online Store,2,25.38,12.35,50.76,West
IN-2024-13612,16/04/2024,XT-80884,United States,Pennsylvania,OFF-LE-130050,Leggings,Marketplaces,4,41.91,45.54,167.64,Northeast
IN-2022-67036,05/10/2022,FV-86296,United States,Rhode Island,OFF-YO-884222,Yoga Mats,Retail Stores,1,51.39,12.41,51.39,Northeast
IN-2024-28388,04/01/2024,LM-29968,United States,South Carolina,OFF-SH-923260,Shirts,Pop-ups & Events,1,25.01,9.15,25.01,South
IN-2023-71629,08/11/2023,VV-57556,United States,South Dakota,OFF-BA-381896,Backpacks,Pop-ups & Events,3,68.16,40.91,204.48,Midwest
IN-2022-31034,11/06/2022,FZ-52611,United States,Tennessee,OFF-SO-354748,Socks,Retail Stores,1,9.98,2.82,9.98,South
IN-2023-43749,13/07/2023,ET-43994,United States,Texas,OFF-BA-148699,Backpacks,Retail Stores,1,68.63,14.23,68.63,South
IN-2022-10006,16/03/2022,VF-36260,United States,Utah,OFF-TA-463078,Tank Tops,Marketplaces,5,19.88,31.03,99.4,West
IN-2024-70636,24/06/2024,XD-15812,United States,Vermont,OFF-SP-757679,Sports Bras,Online Store,4,29.24,36.96,116.96,Northeast
IN-2024-75338,12/09/2024,FQ-62648,United States,Virginia,OFF-SN-406618,Sneakers,Online Store,5,78.66,120.57,393.3,South
IN-2022-40990,09/02/2022,AT-74101,United States,Washington,OFF-SP-952034,Sports Bras,Marketplaces,5,30.86,56.08,154.3,West
IN-2023-55442,16/07/2023,SH-22655,United States,West Virginia,OFF-BA-693411,Backpacks,Pop-ups & Events,2,68.55,29.78,137.1,South
IN-2022-16804,22/12/2022,VH-59166,United States,Wisconsin,OFF-BA-169076,Backpacks,Pop-ups & Events,3,71.27,43.79,213.81,Midwest
IN-2022-55121,28/09/2022,IO-91073,United States,Wyoming,OFF-SO-769666,Socks,Online Store,2,9.85,4.24,19.7,West
IN-2023-18365,23/02/2023,ZD-58138,United States,Alabama,OFF-TA-223996,Tank Tops,Pop-ups & Events,1,20.52,5.46,20.52,South
IN-2022-71900,27/02/2022,SM-74652,United States,District of Columbia,OFF-LE-656572,Leggings,Pop-ups & Events,4,41.1,43.88,164.4,West
IN-2024-46862,11/09/2024,KQ-56057,United States,Arizona,OFF-JA-263480,Jackets,Pop-ups & Events,3,103.7,118.85,311.1,West
IN-2023-76704,09/05/2023,KI-67160,United States,Arkansas,OFF-TA-962552,Tank Tops,Marketplaces,2,20.06,12.01,40.12,South
IN-2024-93878,05/03/2024,RG-96978,United States,California,OFF-BA-600180,Backpacks,Online Store,5,72.32,120.72,361.6,West
IN-2024-47562,11/09/2024,QT-81157,United States,Colorado,OFF-SH-808546,Shirts,Online Store,3,25.12,22.52,75.36,West
IN-2023-51730,19/06/2023,BD-98524,United States,Connecticut,OFF-TA-570598,Tank Tops,Retail Stores,3,20.79,21.68,62.37,Northeast
IN-2022-15834,27/06/2022,ZM-22333,United States,Delaware,OFF-BA-445261,Backpacks,Online Store,4,72.02,69.97,288.08,South
IN-2023-62357,06/04/2023,KA-84811,United States,Florida,OFF-SP-993758,Sports Bras,Retail Stores,5,30.39,33.53,151.95,South
IN-2022-15246,01/04/2022,KH-77823,United States,Georgia,OFF-SP-274504,Sports Bras,Pop-ups & Events,1,31.43,8.63,31.43,South
IN-2022-22596,14/01/2022,WK-56343,United States,Hawaii,OFF-BA-723601,Backpacks,Retail Stores,1,70.19,16.72,70.19,West
IN-2022-29172,14/09/2022,CG-77404,United States,Idaho,OFF-SO-699474,Socks,Marketplaces,4,9.85,14.02,39.4,West
IN-2023-76002,01/12/2023,AJ-73491,United States,Illinois,OFF-SH-737966,Shirts,Online Store,3,25.19,24.41,75.57,Midwest
IN-2022-69748,01/07/2022,DA-68932,United States,Indiana,OFF-BA-835033,Backpacks,Pop-ups & Events,1,71.17,23.91,71.17,Midwest
IN-2023-57022,06/07/2023,OG-97124,United States,Iowa,OFF-SO-804474,Socks,Pop-ups & Events,2,9.73,4.48,19.46,Midwest
IN-2022-89816,29/10/2022,UW-63605,United States,Kansas,OFF-SP-828811,Sports Bras,Marketplaces,5,30.12,40.75,150.6,Midwest
IN-2023-18789,17/02/2023,KT-87918,United States,Kentucky,OFF-YO-307828,Yoga Mats,Marketplaces,4,51.53,58.81,206.12,South
IN-2024-47746,12/05/2024,FX-10779,United States,Louisiana,OFF-TA-516507,Tank Tops,Online Store,1,19.79,4.12,19.79,South
IN-2022-15812,03/10/2022,JK-13988,United States,Maine,OFF-BA-682432,Backpacks,Online Store,1,73.32,16.19,73.32,Northeast
IN-2022-97621,03/07/2022,DJ-58134,United States,Maryland,OFF-SO-599858,Socks,Online Store,2,9.72,5.93,19.44,South
IN-2022-14448,26/07/2022,BM-91218,United States,Massachusetts,OFF-JA-311134,Jackets,Retail Stores,3,102.13,77.62,306.39,Northeast
IN-2023-24627,07/12/2023,JA-53046,United States,Michigan,OFF-BA-827459,Backpacks,Retail Stores,5,72.45,121.07,362.25,Midwest
IN-2023-79820,15/08/2023,VD-64404,United States,Minnesota,OFF-SH-642101,Shirts,Retail Stores,3,25.62,21.69,76.86,Midwest
IN-2024-63042,20/02/2024,BQ-22500,United States,Mississippi,OFF-YO-257442,Yoga Mats,Retail Stores,5,48.69,90.86,243.45,South
IN-2024-25887,10/12/2024,CM-66535,United States,Missouri,OFF-SH-586782,Shirts,Online Store,4,25.93,29.12,103.72,Midwest
IN-2022-77460,16/08/2022,KN-67443,United States,Montana,OFF-YO-184359,Yoga Mats,Retail Stores,4,50.42,57.46,201.68,West
IN-2024-77651,27/11/2024,OW-26439,United States,Nebraska,OFF-JA-362914,Jackets,Online Store,4,97.44,85.84,389.76,Midwest
IN-2022-58411,27/05/2022,MF-87408,United States,Nevada,OFF-LE-303441,Leggings,Pop-ups & Events,3,41.72,27.44,125.16,West
IN-2022-50381,10/06/2022,VQ-49013,United States,New Hampshire,OFF-SP-720389,Sports Bras,Retail Stores,3,30.51,34.71,91.53,Northeast
IN-2022-35864,19/12/2022,JO-24051,United States,New Jersey,OFF-BA-438400,Backpacks,Retail Stores,4,69.37,80.74,277.48,Northeast
IN-2023-32280,12/01/2023,CV-81806,United States,New Mexico,OFF-SN-370242,Sneakers,Online Store,3,82.71,77.16,248.13,West
IN-2022-39185,14/12/2022,NO-62150,United States,New York,OFF-LE-713437,Leggings,Online Store,4,40.8,51.81,163.2,Northeast
IN-2022-85676,17/06/2022,IK-75198,United States,North Carolina,OFF-BA-798977,Backpacks,Marketplaces,3,68.58,50.75,205.74,South
IN-2022-84142,25/03/2022,RV-23357,United States,North Dakota,OFF-JA-449556,Jackets,Pop-ups & Events,4,102.92,91.41,411.68,Midwest
IN-2022-87573,20/05/2022,FN-78324,United States,Ohio,OFF-BA-271723,Backpacks,Pop-ups & Events,2,71.08,50.36,142.16,Midwest
IN-2024-29102,21/07/2024,JT-56330,United States,Oklahoma,OFF-JA-688608,Jackets,Retail Stores,2,102.93,54.39,205.86,South
IN-2024-65113,15/02/2024,PX-94479,United States,Oregon,OFF-JA-524975,Jackets,Marketplaces,4,97.95,99.15,391.8,West
IN-2024-91167,11/07/2024,JR-99472,United States,Pennsylvania,OFF-YO-474270,Yoga Mats,Online Store,1,50.58,17.59,50.58,Northeast
IN-2024-36669,09/05/2024,BX-20728,United States,Rhode Island,OFF-JA-309631,Jackets,Marketplaces,5,97.2,181.69,486,Northeast
IN-2023-75329,26/09/2023,HD-43493,United States,South Carolina,OFF-BA-567842,Backpacks,Marketplaces,3,70.45,75.62,211.35,South
IN-2022-24713,23/03/2022,RJ-42857,United States,South Dakota,OFF-SO-314758,Socks,Retail Stores,5,10.43,18.72,52.15,Midwest
IN-2024-93959,15/10/2024,WK-90439,United States,Tennessee,OFF-LE-431241,Leggings,Marketplaces,2,40.93,29.33,81.86,South
IN-2024-86021,18/07/2024,PE-22135,United States,Texas,OFF-BA-374450,Backpacks,Marketplaces,2,70.27,34.56,140.54,South
IN-2024-28472,25/11/2024,CU-74505,United States,Utah,OFF-SP-344862,Sports Bras,Marketplaces,2,29.74,22.76,59.48,West
IN-2023-59768,26/03/2023,WY-54518,United States,Vermont,OFF-SO-843651,Socks,Pop-ups & Events,5,10.31,17.39,51.55,Northeast
IN-2024-65603,02/01/2024,HB-39233,United States,Virginia,OFF-BA-120340,Backpacks,Marketplaces,4,70.78,81.03,283.12,South
IN-2023-91719,09/11/2023,LY-37761,United States,Washington,OFF-SP-822045,Sports Bras,Retail Stores,3,31.12,25.63,93.36,West
IN-2023-42678,07/07/2023,KG-65892,United States,West Virginia,OFF-SP-234069,Sports Bras,Pop-ups & Events,3,31.43,26.97,94.29,South
IN-2023-55147,23/07/2023,TS-12755,United States,Wisconsin,OFF-SO-234603,Socks,Retail Stores,4,9.87,14.22,39.48,Midwest
IN-2024-42609,20/11/2024,VI-78023,United States,Wyoming,OFF-SN-511053,Sneakers,Marketplaces,4,83.81,131.27,335.24,West
IN-2024-18116,14/05/2024,BA-18319,United States,Alabama,OFF-YO-242046,Yoga Mats,Retail Stores,2,51.44,28.92,102.88,South
IN-2022-91027,10/12/2022,PF-43964,United States,District of Columbia,OFF-SH-621280,Shirts,Online Store,4,25.2,34.59,100.8,West
IN-2022-77864,19/09/2022,KP-69835,United States,Arizona,OFF-BA-316459,Backpacks,Online Store,4,69.9,100.92,279.6,West
IN-2023-58386,28/05/2023,XD-13629,United States,Arkansas,OFF-BA-633505,Backpacks,Retail Stores,1,68.65,22.52,68.65,South
IN-2024-52571,04/07/2024,TE-58010,United States,California,OFF-TA-404807,Tank Tops,Retail Stores,3,20.27,13.58,60.81,West
IN-2023-81548,29/04/2023,ID-12502,United States,Colorado,OFF-JA-440021,Jackets,Online Store,1,99.71,27.64,99.71,West
IN-2022-83709,08/12/2022,QI-73254,United States,Connecticut,OFF-YO-894381,Yoga Mats,Online Store,3,52.15,44.23,156.45,Northeast
IN-2022-89991,04/01/2022,AI-52307,United States,Delaware,OFF-SO-814328,Socks,Retail Stores,3,10.3,6.39,30.9,South
IN-2023-33983,20/12/2023,FD-91759,United States,Florida,OFF-SH-720565,Shirts,Online Store,4,24.79,21.45,99.16,South
IN-2024-52561,10/05/2024,GH-84386,United States,Georgia,OFF-SP-786105,Sports Bras,Marketplaces,2,31.12,19.64,62.24,South
IN-2022-12335,26/12/2022,CZ-21358,United States,Hawaii,OFF-SP-943136,Sports Bras,Pop-ups & Events,5,31.37,62.13,156.85,West
IN-2024-62151,22/08/2024,YX-40504,United States,Idaho,OFF-YO-735855,Yoga Mats,Online Store,5,51.54,85.98,257.7,West
IN-2023-17710,16/01/2023,NA-71229,United States,Illinois,OFF-YO-948884,Yoga Mats,Retail Stores,2,48.6,23.42,97.2,Midwest
IN-2022-47510,20/04/2022,FS-48002,United States,Indiana,OFF-SP-348923,Sports Bras,Online Store,2,29.19,13.06,58.38,Midwest
IN-2023-27391,24/06/2023,CD-89299,United States,Iowa,OFF-SP-130857,Sports Bras,Retail Stores,1,31.07,7.19,31.07,Midwest
IN-2022-72520,05/08/2022,PB-15761,United States,Kansas,OFF-BA-289133,Backpacks,Marketplaces,1,72.7,14.56,72.7,Midwest
IN-2023-77907,02/06/2023,II-71783,United States,Kentucky,OFF-SN-604160,Sneakers,Retail Stores,1,79.72,20.71,79.72,South
IN-2022-65630,22/10/2022,CC-77277,United States,Louisiana,OFF-SN-913086,Sneakers,Online Store,1,77.96,17.9,77.96,South
IN-2024-82994,16/06/2024,QP-65058,United States,Maine,OFF-YO-283399,Yoga Mats,Retail Stores,4,51.32,56.89,205.28,Northeast
IN-2024-88948,07/12/2024,IZ-84060,United States,Maryland,OFF-SH-697321,Shirts,Pop-ups & Events,4,24.9,34.71,99.6,South
IN-2024-41256,14/10/2024,TN-36236,United States,Massachusetts,OFF-SO-751207,Socks,Pop-ups & Events,5,10.21,16.4,51.05,Northeast
IN-2024-76304,24/05/2024,JG-86618,United States,Michigan,OFF-SO-345451,Socks,Pop-ups & Events,2,10.38,4.58,20.76,Midwest
IN-2022-65678,24/04/2022,XN-41481,United States,Minnesota,OFF-BA-683371,Backpacks,Pop-ups & Events,1,72.41,27.3,72.41,Midwest
IN-2023-72579,01/06/2023,MV-24064,United States,Mississippi,OFF-BA-475029,Backpacks,Marketplaces,2,73,46.2,146,South
IN-2024-78886,07/09/2024,SM-42661,United States,Missouri,OFF-SH-570438,Shirts,Marketplaces,4,24.94,33.53,99.76,Midwest
IN-2022-37549,17/11/2022,IX-26997,United States,Montana,OFF-TA-554969,Tank Tops,Marketplaces,2,20.87,11.35,41.74,West
IN-2024-90702,12/12/2024,JS-25946,United States,Nebraska,OFF-LE-195801,Leggings,Retail Stores,3,41.11,28.67,123.33,Midwest
IN-2022-82756,30/11/2022,RK-48995,United States,Nevada,OFF-SH-365739,Shirts,Retail Stores,3,25.28,21.49,75.84,West
IN-2023-62848,29/03/2023,LE-85133,United States,New Hampshire,OFF-SH-192059,Shirts,Online Store,1,24.57,9.32,24.57,Northeast
